filename	AC Accuracy V0	DICE V0	ER V0	Jaccard V0	SE Sensitivity V0	SP Specificity V0	
ISIC_0009949	0.9814275106	0.9517644961	0.01857248942	0.9079681928	0.9079681928	1.0	
ISIC_0009950	0.9126675924	0.7924763185	0.08733240763	0.6562822168	0.6562822168	1.0	
ISIC_0009951	0.8091723124	0.5870069542	0.1908276876	0.4154351332	0.4154351332	1.0	
ISIC_0009953	0.8682759603	0.8353298744	0.1317240397	0.7172244363	0.8872874631	0.8567938047	
ISIC_0009960	0.9956601461	0.9413664554	0.004339853923	0.8892278732	0.9872797377	0.9959666843	
ISIC_0009961	0.9029541016	0.8538692482	0.09704589844	0.7450016038	0.7456443663	0.9994706541	
ISIC_0009962	0.7340024312	0.7561885559	0.2659975688	0.607960764	0.6094524372	0.9948612215	
ISIC_0009963	0.975402832	0.8919824438	0.02459716797	0.8050255511	0.8052690481	0.9999563477	
ISIC_0009964	0.9960683187	0.9688142978	0.003931681315	0.939514867	0.9588915287	0.998597125	
ISIC_0009966	0.9743423462	0.9314405703	0.02565765381	0.8716787708	0.8716787708	1.0	
ISIC_0009967	0.9918225606	0.976371646	0.008177439372	0.9538341158	0.9577323675	0.9991245907	
ISIC_0009968	0.7506980896	0.6138602161	0.2493019104	0.442855925	0.442855925	1.0	
ISIC_0009969	0.9893862406	0.9817072503	0.01061375936	0.9640717274	0.9652683204	0.9994805157	
ISIC_0009971	0.9881680806	0.7525595001	0.01183191935	0.6032828821	0.6040039271	0.999963303	
ISIC_0009972	0.9702161153	0.8313715327	0.02978388468	0.7114079075	0.7114079075	1.0	
ISIC_0009973	0.9898414612	0.9811658812	0.01015853882	0.9630280957	0.9976843084	0.9870105822	
ISIC_0009974	0.8790524801	0.8281395958	0.1209475199	0.7066879236	0.7066879236	1.0	
ISIC_0009975	0.9507726034	0.8727191431	0.04922739665	0.7741807534	0.7741807534	1.0	
ISIC_0009976	0.9332122803	0.6185565513	0.06678771973	0.4477610371	0.4477610371	1.0	
ISIC_0009978	0.9425201416	0.8332521801	0.0574798584	0.714166477	0.714166477	1.0	
ISIC_0009979	0.9558194478	0.7253164257	0.04418055216	0.5690168449	0.5690168449	1.0	
ISIC_0009981	0.989074707	0.9123050543	0.01092529297	0.8387508445	0.8398383914	0.9999058942	
ISIC_0009983	0.7509969076	0.7379046722	0.2490030924	0.5846663528	0.586317791	0.9958011092	
ISIC_0009986	0.9961547852	0.9701156241	0.003845214844	0.9419655708	0.9950130755	0.9962311916	
ISIC_0009987	0.9289054871	0.8320441226	0.07109451294	0.7123934548	0.7123934548	1.0	
ISIC_0009991	0.9904441833	0.9814712996	0.00955581665	0.9636167339	0.9641115067	0.9998172373	
ISIC_0009995	0.4151089986	0.5373893576	0.5848910014	0.3674179184	0.3684023282	0.968268744	
ISIC_0010000	0.9271863302	0.9281461395	0.07281366984	0.8659260126	0.8840795544	0.9761750819	
ISIC_0010001	0.6912269592	0.3166156816	0.3087730408	0.1880828271	0.1880828271	1.0	
ISIC_0010002	0.8249715169	0.7615873852	0.1750284831	0.6149706294	0.9447304417	0.7746397986	
ISIC_0010003	0.9937744141	0.9394374211	0.006225585938	0.8857915977	0.8857915977	1.0	
ISIC_0010005	0.8452974955	0.8499860051	0.1547025045	0.7391092708	0.7847304121	0.9219166719	
ISIC_0010006	0.8870455424	0.805224648	0.1129544576	0.6739548541	0.6739548541	1.0	
ISIC_0010010	0.9897753398	0.952269584	0.01022466024	0.9088879824	0.9337081529	0.9966510783	
ISIC_0010014	0.9474411011	0.7973823529	0.05255889893	0.6630389591	0.6630389591	1.0	
ISIC_0010015	0.9885698954	0.9793492569	0.01143010457	0.9595341634	0.9637032784	0.9982998824	
ISIC_0010017	0.8881251017	0.8466528626	0.1118748983	0.7340832913	0.7340832913	1.0	
ISIC_0010019	0.9620310465	0.9442519379	0.03796895345	0.8943913532	0.8943913532	1.0	
ISIC_0010021	0.8793640137	0.8720756824	0.1206359863	0.7731686149	0.7733442703	0.9997420427	
